groupSampleSegment,groupNumWorkers,groupNumVehicles,groupModeTypeBroad,trip_type,numTripRecords,sumTripWeight,numHhRecords,sumHhWeight,tripsPerHh,tripTypeLabel
Sa,3,2,3,4,64,4339.81,55,11134.8,0.38975194884506237,Home-based personal business
Sa,3,2,995,4,6,0.0,55,11134.8,0.0,Home-based personal business
WF,3,2,-1,4,118,7190.0,98,17747.75,0.4051217759997746,Home-based personal business
WF,3,2,3,4,112,7190.0,98,17747.75,0.4051217759997746,Home-based personal business
WF,3,2,995,4,6,0.0,98,17747.75,0.0,Home-based personal business
TT,3,2,-1,4,143,10334.77,136,21367.68,0.48366364528109745,Home-based personal business
TT,3,2,3,4,136,10334.77,136,21367.68,0.48366364528109745,Home-based personal business
TT,3,2,995,4,7,0.0,136,21367.68,0.0,Home-based personal business
We,1,-1,-1,4,325,17861.34,253,42110.06,0.4241585027425751,Home-based personal business
We,1,-1,3,4,303,16790.7,253,42110.06,0.3987336992633115,Home-based personal business
We,1,-1,1,4,15,917.2,253,42110.06,0.02178101859745629,Home-based personal business
We,1,-1,1001,4,18,968.43,253,42110.06,0.022997592499274522,Home-based personal business
We,1,-1,2,4,2,0.0,253,42110.06,0.0,Home-based personal business
We,1,-1,995,4,3,0.0,253,42110.06,0.0,Home-based personal business
We,1,-1,5,4,1,102.22,253,42110.06,0.0024274484529349994,Home-based personal business
We,1,-1,4,4,1,51.22,253,42110.06,0.0012163364288723408,Home-based personal business
We,1,2,-1,4,138,5252.35,92,14223.56,0.3692711248098226,Home-based personal business
We,1,2,3,4,136,5252.35,92,14223.56,0.3692711248098226,Home-based personal business
We,1,2,995,4,2,0.0,92,14223.56,0.0,Home-based personal business
Ut,-1,3,-1,4,465,22848.72,226,30483.8,0.7495364751113707,Home-based personal business
Ut,-1,3,3,4,459,22703.3,226,30483.8,0.7447660724712798,Home-based personal business
Ut,-1,3,1,4,4,145.42,226,30483.8,0.004770402640090802,Home-based personal business
Ut,-1,3,1001,4,4,145.42,226,30483.8,0.004770402640090802,Home-based personal business
Ut,-1,3,995,4,2,0.0,226,30483.8,0.0,Home-based personal business
Ut,2,-1,-1,4,1137,23505.01,629,59029.37,0.3981917814809814,Home-based personal business
Ut,2,-1,3,4,1071,22886.01,629,59029.37,0.38770547610452216,Home-based personal business
Ut,2,-1,1,4,34,440.19,629,59029.37,0.007457135320942778,Home-based personal business
Ut,2,-1,1001,4,58,583.44,629,59029.37,0.009883893390696868,Home-based personal business
Ut,2,-1,2,4,12,38.35,629,59029.37,0.0006496765931942014,Home-based personal business
Ut,2,-1,4,4,12,104.9,629,59029.37,0.0017770814765598888,Home-based personal business
Ut,2,-1,995,4,6,0.0,629,59029.37,0.0,Home-based personal business
Ut,2,-1,5,4,2,35.56,629,59029.37,0.0006024119857623417,Home-based personal business
Ut,2,3,-1,4,190,7008.41,100,10662.94,0.6572680705321421,Home-based personal business
Ut,2,3,3,4,189,7008.41,100,10662.94,0.6572680705321421,Home-based personal business
Ut,2,3,995,4,1,0.0,100,10662.94,0.0,Home-based personal business
Mo,-1,-1,-1,4,346,12575.57,360,29131.23,0.43168688723407833,Home-based personal business
Mo,-1,-1,3,4,329,12522.56,360,29131.23,0.42986719064042267,Home-based personal business
Mo,-1,-1,995,4,7,0.0,360,29131.23,0.0,Home-based personal business
Mo,-1,-1,1,4,8,28.96,360,29131.23,0.0009941221156813495,Home-based personal business
Mo,-1,-1,1001,4,8,28.96,360,29131.23,0.0009941221156813495,Home-based personal business
Mo,-1,-1,5,4,2,24.05,360,29131.23,0.0008255744779743252,Home-based personal business
Mo,-1,3,-1,4,47,2044.09,65,6123.14,0.3338303550139307,Home-based personal business
Mo,-1,3,3,4,47,2044.09,65,6123.14,0.3338303550139307,Home-based personal business
Mo,4,-1,-1,4,2,9.46,4,556.48,0.016999712478435885,Home-based personal business
Mo,4,-1,3,4,2,9.46,4,556.48,0.016999712478435885,Home-based personal business
Mo,4,3,-1,4,2,9.46,1,18.93,0.49973586899101957,Home-based personal business
Mo,4,3,3,4,2,9.46,1,18.93,0.49973586899101957,Home-based personal business
TT,4,-1,-1,4,281,15184.75,333,27519.62,0.5517790579957136,Home-based personal business
TT,4,-1,3,4,264,14482.0,333,27519.62,0.5262427315493455,Home-based personal business
TT,4,-1,1,4,9,674.45,333,27519.62,0.024507969223412245,Home-based personal business
TT,4,-1,1001,4,13,702.75,333,27519.62,0.025536326446368083,Home-based personal business
TT,4,-1,995,4,4,0.0,333,27519.62,0.0,Home-based personal business
TT,4,-1,2,4,2,24.26,333,27519.62,0.0008815528702794589,Home-based personal business
TT,4,-1,4,4,2,4.04,333,27519.62,0.00014680435267638145,Home-based personal business
TT,4,3,-1,4,61,5665.71,52,5550.03,1.0208431305776726,Home-based personal business
TT,4,3,3,4,59,5665.71,52,5550.03,1.0208431305776726,Home-based personal business
TT,4,3,1,4,1,0.0,52,5550.03,0.0,Home-based personal business
TT,4,3,1001,4,1,0.0,52,5550.03,0.0,Home-based personal business
TT,4,3,995,4,1,0.0,52,5550.03,0.0,Home-based personal business
Ut,2,2,-1,4,713,13510.48,370,34089.29,0.3963262361873773,Home-based personal business
Ut,2,2,3,4,688,13260.99,370,34089.29,0.38900751526359156,Home-based personal business
Ut,2,2,1,4,18,249.49,370,34089.29,0.0073187209237857405,Home-based personal business
Ut,2,2,1001,4,19,249.49,370,34089.29,0.0073187209237857405,Home-based personal business
Ut,2,2,995,4,5,0.0,370,34089.29,0.0,Home-based personal business
Ut,2,2,2,4,1,0.0,370,34089.29,0.0,Home-based personal business
Ut,2,2,5,4,1,0.0,370,34089.29,0.0,Home-based personal business
TT,-1,7,-1,4,36,535.77,13,2169.28,0.24698056498008553,Home-based personal business
TT,-1,7,3,4,36,535.77,13,2169.28,0.24698056498008553,Home-based personal business
TT,2,7,-1,4,13,31.44,5,545.6,0.057624633431085044,Home-based personal business
TT,2,7,3,4,13,31.44,5,545.6,0.057624633431085044,Home-based personal business
We,-1,3,-1,4,132,6777.61,109,14795.11,0.45809797967030996,Home-based personal business
We,-1,3,3,4,129,6777.61,109,14795.11,0.45809797967030996,Home-based personal business
We,-1,3,995,4,3,0.0,109,14795.11,0.0,Home-based personal business
We,0,-1,-1,4,154,5615.71,204,17443.47,0.321937664925614,Home-based personal business
We,0,-1,3,4,121,4119.16,204,17443.47,0.23614338202204033,Home-based personal business
We,0,-1,4,4,4,78.56,204,17443.47,0.004503691066055091,Home-based personal business
We,0,-1,1001,4,22,1086.11,204,17443.47,0.06226456089298745,Home-based personal business
We,0,-1,1,4,17,1004.93,204,17443.47,0.05761067035400639,Home-based personal business
We,0,-1,995,4,8,241.15,204,17443.47,0.013824657593930565,Home-based personal business
We,0,-1,5,4,3,169.29,204,17443.47,0.00970506441665563,Home-based personal business
We,0,-1,2,4,1,2.62,204,17443.47,0.00015019947292597172,Home-based personal business
We,0,3,-1,4,10,284.73,21,1032.01,0.2758984893557233,Home-based personal business
We,0,3,3,4,10,284.73,21,1032.01,0.2758984893557233,Home-based personal business
WF,0,3,-1,4,166,8895.69,119,12790.62,0.6954854416752276,Home-based personal business
WF,0,3,5,4,2,0.0,119,12790.62,0.0,Home-based personal business
WF,0,3,3,4,160,8649.88,119,12790.62,0.6762674522423462,Home-based personal business
WF,0,3,4,4,1,0.0,119,12790.62,0.0,Home-based personal business
WF,0,3,1001,4,4,245.8,119,12790.62,0.01921720760995167,Home-based personal business
WF,0,3,1,4,3,245.8,119,12790.62,0.01921720760995167,Home-based personal business
TT,0,3,-1,4,326,12701.07,220,21655.54,0.5865044233484826,Home-based personal business
TT,0,3,5,4,2,0.0,220,21655.54,0.0,Home-based personal business
TT,0,3,3,4,314,12455.27,220,21655.54,0.5751539790741769,Home-based personal business
TT,0,3,4,4,1,0.0,220,21655.54,0.0,Home-based personal business
TT,0,3,1001,4,9,245.8,220,21655.54,0.01135044427430579,Home-based personal business
TT,0,3,1,4,8,245.8,220,21655.54,0.01135044427430579,Home-based personal business
TT,0,3,995,4,1,0.0,220,21655.54,0.0,Home-based personal business
Ut,3,2,-1,4,34,2095.42,25,4441.65,0.47176612294980474,Home-based personal business
Ut,3,2,3,4,34,2095.42,25,4441.65,0.47176612294980474,Home-based personal business
Wa,-1,2,-1,4,378,21611.27,256,25010.4,0.8640913380033906,Home-based personal business
Wa,-1,2,3,4,356,20564.7,256,25010.4,0.8222459456865944,Home-based personal business
Wa,-1,2,1,4,10,153.64,256,25010.4,0.006143044493490707,Home-based personal business
Wa,-1,2,1001,4,12,835.01,256,25010.4,0.03338651121133608,Home-based personal business
Wa,-1,2,995,4,10,211.56,256,25010.4,0.008458881105460128,Home-based personal business
Wa,-1,2,2,4,2,681.37,256,25010.4,0.027243466717845374,Home-based personal business
Wa,2,2,-1,4,112,10381.98,63,7677.08,1.352334481339259,Home-based personal business
Wa,2,2,3,4,107,9700.61,63,7677.08,1.2635806843226853,Home-based personal business
Wa,2,2,995,4,2,0.0,63,7677.08,0.0,Home-based personal business
Wa,2,2,2,4,2,681.37,63,7677.08,0.08875379701657402,Home-based personal business
Wa,2,2,1001,4,3,681.37,63,7677.08,0.08875379701657402,Home-based personal business
Wa,2,2,1,4,1,0.0,63,7677.08,0.0,Home-based personal business
We,1,1,-1,4,159,10650.11,118,21391.6,0.49786411488621707,Home-based personal business
We,1,1,1,4,7,661.09,118,21391.6,0.03090418669010266,Home-based personal business
We,1,1,1001,4,9,661.09,118,21391.6,0.03090418669010266,Home-based personal business
We,1,1,3,4,148,9886.81,118,21391.6,0.46218188447801944,Home-based personal business
We,1,1,2,4,2,0.0,118,21391.6,0.0,Home-based personal business
We,1,1,995,4,1,0.0,118,21391.6,0.0,Home-based personal business
We,1,1,5,4,1,102.22,118,21391.6,0.004778511191308738,Home-based personal business
Sa,2,1,-1,4,209,3273.52,210,14571.22,0.22465654900550538,Home-based personal business
Sa,2,1,3,4,171,3143.46,210,14571.22,0.2157307349693437,Home-based personal business
Sa,2,1,1,4,22,113.88,210,14571.22,0.007815405985222925,Home-based personal business
Sa,2,1,1001,4,36,130.07,210,14571.22,0.008926500320494784,Home-based personal business
Sa,2,1,2,4,9,16.18,210,14571.22,0.0011104080509387684,Home-based personal business
Sa,2,1,4,4,5,0.0,210,14571.22,0.0,Home-based personal business
Sa,2,1,995,4,2,0.0,210,14571.22,0.0,Home-based personal business
Sa,3,4,-1,4,43,2456.11,35,7024.08,0.34966999236910745,Home-based personal business
Sa,3,4,3,4,43,2456.11,35,7024.08,0.34966999236910745,Home-based personal business
WF,3,4,-1,4,127,5586.24,71,13824.46,0.4040837761474951,Home-based personal business
WF,3,4,3,4,126,5586.24,71,13824.46,0.4040837761474951,Home-based personal business
WF,3,4,995,4,1,0.0,71,13824.46,0.0,Home-based personal business
TT,3,4,-1,4,184,8469.58,125,19978.86,0.4239270909351184,Home-based personal business
TT,3,4,3,4,183,8469.58,125,19978.86,0.4239270909351184,Home-based personal business
TT,3,4,995,4,1,0.0,125,19978.86,0.0,Home-based personal business
Wa,-1,5,-1,4,5,319.42,17,1554.7,0.2054544285071075,Home-based personal business
Wa,-1,5,3,4,5,319.42,17,1554.7,0.2054544285071075,Home-based personal business
Wa,4,-1,-1,4,3,9.88,7,931.12,0.010610877223129136,Home-based personal business
Wa,4,-1,3,4,3,9.88,7,931.12,0.010610877223129136,Home-based personal business
Wa,4,5,-1,4,1,0.0,2,9.95,0.0,Home-based personal business
Wa,4,5,3,4,1,0.0,2,9.95,0.0,Home-based personal business
TT,4,5,-1,4,91,4829.49,31,4896.63,0.9862885290495708,Home-based personal business
TT,4,5,3,4,89,4822.77,31,4896.63,0.9849161566220034,Home-based personal business
TT,4,5,1,4,1,6.71,31,4896.63,0.0013703302066931746,Home-based personal business
TT,4,5,1001,4,1,6.71,31,4896.63,0.0013703302066931746,Home-based personal business
TT,4,5,995,4,1,0.0,31,4896.63,0.0,Home-based personal business
Sa,-1,3,-1,4,600,30032.2,418,68630.98,0.43758955503768127,Home-based personal business
Sa,-1,3,3,4,576,29246.58,418,68630.98,0.42614253796171936,Home-based personal business
Sa,-1,3,5,4,2,0.0,418,68630.98,0.0,Home-based personal business
Sa,-1,3,995,4,10,0.0,418,68630.98,0.0,Home-based personal business
Sa,-1,3,1,4,12,785.62,418,68630.98,0.011447017075961905,Home-based personal business
Sa,-1,3,1001,4,12,785.62,418,68630.98,0.011447017075961905,Home-based personal business
Sa,2,3,-1,4,275,7679.67,177,30726.33,0.24993775696609388,Home-based personal business
Sa,2,3,3,4,268,7679.67,177,30726.33,0.24993775696609388,Home-based personal business
Sa,2,3,995,4,3,0.0,177,30726.33,0.0,Home-based personal business
Sa,2,3,1,4,4,0.0,177,30726.33,0.0,Home-based personal business
Sa,2,3,1001,4,4,0.0,177,30726.33,0.0,Home-based personal business
We,3,-1,-1,4,70,7150.93,40,4868.85,1.4687102703923924,Home-based personal business
We,3,-1,3,4,69,7150.93,40,4868.85,1.4687102703923924,Home-based personal business
We,3,-1,995,4,1,0.0,40,4868.85,0.0,Home-based personal business
We,3,2,-1,4,6,0.0,10,460.06,0.0,Home-based personal business
We,3,2,3,4,6,0.0,10,460.06,0.0,Home-based personal business
Un,-1,-1,-1,4,215,8637.96,1384,50934.79,0.16958860535205897,Home-based personal business
Un,-1,-1,3,4,181,6985.1,1384,50934.79,0.13713809362912854,Home-based personal business
Un,-1,-1,4,4,7,220.49,1384,50934.79,0.004328868343228666,Home-based personal business
Un,-1,-1,1001,4,33,1649.75,1384,50934.79,0.03238945325974643,Home-based personal business
Un,-1,-1,1,4,24,1380.81,1384,50934.79,0.027109368665307148,Home-based personal business
Un,-1,-1,2,4,2,48.45,1384,50934.79,0.0009512162512106166,Home-based personal business
Un,-1,-1,5,4,1,3.11,1384,50934.79,6.105846318400448e-05,Home-based personal business
Un,-1,4,-1,4,10,569.52,51,2664.91,0.21371078197762777,Home-based personal business
Un,-1,4,3,4,10,569.52,51,2664.91,0.21371078197762777,Home-based personal business
Un,3,-1,-1,4,17,1782.62,160,5155.4,0.34577724327889203,Home-based personal business
Un,3,-1,3,4,16,1766.06,160,5155.4,0.3425650773945766,Home-based personal business
Un,3,-1,1,4,1,16.57,160,5155.4,0.0032141055980137337,Home-based personal business
Un,3,-1,1001,4,1,16.57,160,5155.4,0.0032141055980137337,Home-based personal business
Un,3,4,-1,4,2,110.49,14,715.87,0.1543436657493679,Home-based personal business
Un,3,4,3,4,2,110.49,14,715.87,0.1543436657493679,Home-based personal business
We,-1,5,-1,4,22,2518.49,12,1864.3,1.3509038244917662,Home-based personal business
We,-1,5,3,4,20,2518.49,12,1864.3,1.3509038244917662,Home-based personal business
We,-1,5,995,4,2,0.0,12,1864.3,0.0,Home-based personal business
We,2,5,-1,4,7,0.0,4,75.92,0.0,Home-based personal business
We,2,5,3,4,6,0.0,4,75.92,0.0,Home-based personal business
We,2,5,995,4,1,0.0,4,75.92,0.0,Home-based personal business
WF,2,5,-1,4,28,407.55,22,3236.7,0.1259152840856428,Home-based personal business
WF,2,5,3,4,27,407.55,22,3236.7,0.1259152840856428,Home-based personal business
WF,2,5,995,4,1,0.0,22,3236.7,0.0,Home-based personal business
TT,2,5,-1,4,35,1548.71,38,5272.73,0.29372071014446033,Home-based personal business
TT,2,5,3,4,34,1548.71,38,5272.73,0.29372071014446033,Home-based personal business
TT,2,5,995,4,1,0.0,38,5272.73,0.0,Home-based personal business
Da,1,-1,-1,4,497,28841.06,305,51447.79,0.5605888999313673,Home-based personal business
Da,1,-1,3,4,440,22431.1,305,51447.79,0.435997347991041,Home-based personal business
Da,1,-1,1,4,31,3134.72,305,51447.79,0.06093011964167945,Home-based personal business
Da,1,-1,1001,4,48,6191.61,305,51447.79,0.12034744349562924,Home-based personal business
Da,1,-1,5,4,1,218.35,305,51447.79,0.004244108444697041,Home-based personal business
Da,1,-1,4,4,17,3056.89,305,51447.79,0.059417323853949794,Home-based personal business
Da,1,-1,995,4,8,0.0,305,51447.79,0.0,Home-based personal business
Da,1,3,-1,4,73,2690.56,36,5219.3,0.5155020788228306,Home-based personal business
Da,1,3,3,4,71,2690.56,36,5219.3,0.5155020788228306,Home-based personal business
Da,1,3,995,4,2,0.0,36,5219.3,0.0,Home-based personal business
WF,1,3,-1,4,358,18761.82,206,27996.57,0.6701470930188949,Home-based personal business
WF,1,3,3,4,348,18222.0,206,27996.57,0.6508654453027639,Home-based personal business
WF,1,3,995,4,5,0.0,206,27996.57,0.0,Home-based personal business
WF,1,3,1,4,5,539.81,206,27996.57,0.019281290529518436,Home-based personal business
WF,1,3,1001,4,5,539.81,206,27996.57,0.019281290529518436,Home-based personal business
TT,1,3,-1,4,575,27661.37,370,41836.33,0.6611806054689787,Home-based personal business
TT,1,3,3,4,553,27114.07,370,41836.33,0.6480986740471738,Home-based personal business
TT,1,3,995,4,8,0.0,370,41836.33,0.0,Home-based personal business
TT,1,3,1,4,14,547.3,370,41836.33,0.013081931421804922,Home-based personal business
TT,1,3,1001,4,14,547.3,370,41836.33,0.013081931421804922,Home-based personal business
Wa,0,-1,-1,4,300,12280.91,291,22254.68,0.5518349398868013,Home-based personal business
Wa,0,-1,3,4,265,10613.37,291,22254.68,0.47690508243659313,Home-based personal business
Wa,0,-1,1,4,27,1444.16,291,22254.68,0.06489241813407337,Home-based personal business
Wa,0,-1,1001,4,29,1455.98,291,22254.68,0.06542354237400852,Home-based personal business
Wa,0,-1,995,4,6,211.56,291,22254.68,0.009506315076199702,Home-based personal business
Wa,0,-1,4,4,2,11.82,291,22254.68,0.0005311242399351507,Home-based personal business
Wa,0,2,-1,4,124,5787.17,118,9298.95,0.6223466090257502,Home-based personal business
Wa,0,2,3,4,113,5421.97,118,9298.95,0.5830733577446916,Home-based personal business
Wa,0,2,1,4,8,153.64,118,9298.95,0.016522295527989717,Home-based personal business
Wa,0,2,1001,4,8,153.64,118,9298.95,0.016522295527989717,Home-based personal business
Wa,0,2,995,4,3,211.56,118,9298.95,0.022750955753068892,Home-based personal business
Sa,0,2,-1,4,228,12014.1,233,15975.57,0.752029505050524,Home-based personal business
Sa,0,2,3,4,222,11844.47,233,15975.57,0.7414114175581841,Home-based personal business
Sa,0,2,1,4,4,153.06,233,15975.57,0.009580878804324353,Home-based personal business
Sa,0,2,1001,4,5,169.63,233,15975.57,0.010618087492339867,Home-based personal business
Sa,0,2,2,4,1,16.57,233,15975.57,0.0010372086880155137,Home-based personal business
Sa,0,2,995,4,1,0.0,233,15975.57,0.0,Home-based personal business
Da,-1,5,-1,4,33,3451.68,13,2605.92,1.3245533247375205,Home-based personal business
Da,-1,5,3,4,33,3451.68,13,2605.92,1.3245533247375205,Home-based personal business
Da,4,-1,-1,4,38,4405.94,15,3614.62,1.218922044364276,Home-based personal business
Da,4,-1,3,4,37,4405.94,15,3614.62,1.218922044364276,Home-based personal business
Da,4,-1,995,4,1,0.0,15,3614.62,0.0,Home-based personal business
Da,4,5,-1,4,26,1892.11,5,1536.71,1.2312733046573523,Home-based personal business
Da,4,5,3,4,26,1892.11,5,1536.71,1.2312733046573523,Home-based personal business
WF,4,-1,-1,4,214,12725.28,137,17977.77,0.7078341752063799,Home-based personal business
